periode_data,tanggal,ruas_jalan,kecepatan,hari
202312,12/8/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.25,Jumat
202312,12/8/2023,jalan pramuka,29.03,Jumat
202312,12/8/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,31.58,Jumat
202312,12/8/2023,jalan kramat raya,23.66,Jumat
202312,12/8/2023,jalan st. senen,33.37,Jumat
202312,12/8/2023,jalan gunung sahari,24.52,Jumat
202312,12/9/2023,jalan pintu besar selatan,11.79,Sabtu
202312,12/9/2023,jalan gajah mada,0,Sabtu
202312,12/9/2023,jalan hayam wuruk,23.58,Sabtu
202312,12/9/2023,jalan majapahit,23.73,Sabtu
202312,12/9/2023,jalan medan merdeka barat,23.01,Sabtu
202312,12/9/2023,jalan m.h. thamrin,32.62,Sabtu
202312,12/9/2023,jalan jenderal sudirman,28.96,Sabtu
202312,12/9/2023,jalan sisingamangaraja,30.89,Sabtu
202312,12/9/2023,jalan panglima polim,25.29,Sabtu
202312,12/9/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,21.76,Sabtu
202312,12/9/2023,jalan suryopranoto,27.48,Sabtu
202312,12/9/2023,jalan balikpapan,30.45,Sabtu
202312,12/9/2023,jalan kyai caringin,39,Sabtu
202312,12/9/2023,jalan tomang raya,20.13,Sabtu
202312,12/9/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,30.7,Sabtu
202312,12/9/2023,jalan gatot subroto,26.46,Sabtu
202312,12/9/2023,jalan m.t. haryono,37.71,Sabtu
202312,12/9/2023,jalan h.r. rasuna said,31.1,Sabtu
202312,12/9/2023,jalan d.i. panjaitan,29.8,Sabtu
202312,12/9/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.99,Sabtu
202312,12/9/2023,jalan pramuka,30.77,Sabtu
202312,12/9/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,32.89,Sabtu
202312,12/9/2023,jalan kramat raya,23.18,Sabtu
202312,12/9/2023,jalan st. senen,33.57,Sabtu
202312,12/9/2023,jalan gunung sahari,25.68,Sabtu
202312,12/10/2023,jalan pintu besar selatan,11.79,Minggu
202312,12/10/2023,jalan gajah mada,0,Minggu
202312,12/10/2023,jalan hayam wuruk,23.57,Minggu
202312,12/10/2023,jalan majapahit,25.18,Minggu
202312,12/10/2023,jalan medan merdeka barat,23.44,Minggu
202312,12/10/2023,jalan m.h. thamrin,33.73,Minggu
202312,12/10/2023,jalan jenderal sudirman,32.6,Minggu
202312,12/10/2023,jalan sisingamangaraja,30.66,Minggu
202312,12/10/2023,jalan panglima polim,25.33,Minggu
202312,12/10/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,25.93,Minggu
202312,12/10/2023,jalan suryopranoto,31.13,Minggu
202312,12/10/2023,jalan balikpapan,31.61,Minggu
202312,12/10/2023,jalan kyai caringin,44.45,Minggu
202312,12/10/2023,jalan tomang raya,16.9,Minggu
202312,12/10/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,32.58,Minggu
202301,1/27/2023,jalan hayam wuruk,27.83,Jumat
202301,1/27/2023,jalan majapahit,26.45,Jumat
202301,1/27/2023,jalan medan merdeka barat,27.68,Jumat
202301,1/27/2023,jalan m.h. thamrin,22.27,Jumat
202301,1/27/2023,jalan jenderal sudirman,30.95,Jumat
202301,1/27/2023,jalan sisingamangaraja,35.29,Jumat
202301,1/27/2023,jalan panglima polim,22.9,Jumat
202301,1/27/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,23.16,Jumat
202301,1/27/2023,jalan suryopranoto,36.75,Jumat
202301,1/27/2023,jalan balikpapan,41.35,Jumat
202301,1/27/2023,jalan kyai caringin,32.58,Jumat
202301,1/27/2023,jalan tomang raya,26.4,Jumat
202301,1/27/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,31.65,Jumat
202301,1/27/2023,jalan gatot subroto,28.29,Jumat
202301,1/27/2023,jalan m.t. haryono,39.85,Jumat
202301,1/27/2023,jalan h.r. rasuna said,32.89,Jumat
202301,1/27/2023,jalan d.i. panjaitan,30.43,Jumat
202301,1/27/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,26.79,Jumat
202301,1/27/2023,jalan pramuka,25.46,Jumat
202301,1/27/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,28.36,Jumat
202301,1/27/2023,jalan kramat raya,35.01,Jumat
202301,1/27/2023,jalan st. senen,40.59,Jumat
202301,1/27/2023,jalan gunung sahari,23.78,Jumat
202301,1/28/2023,jalan pintu besar selatan,20.97,Sabtu
202301,1/28/2023,jalan gajah mada,13.19,Sabtu
202301,1/28/2023,jalan hayam wuruk,28.75,Sabtu
202301,1/28/2023,jalan majapahit,27.74,Sabtu
202301,1/28/2023,jalan medan merdeka barat,26.93,Sabtu
202301,1/28/2023,jalan m.h. thamrin,18.36,Sabtu
202301,1/28/2023,jalan jenderal sudirman,32.66,Sabtu
202301,1/28/2023,jalan sisingamangaraja,34.87,Sabtu
202301,1/28/2023,jalan panglima polim,24.24,Sabtu
202301,1/28/2023,jalan fatmawati mulai dari simpang jalan ketimun 1 sampai dengan simpang jalan tb simatupang,26.24,Sabtu
202301,1/28/2023,jalan suryopranoto,35.83,Sabtu
202301,1/28/2023,jalan balikpapan,37.23,Sabtu
202301,1/28/2023,jalan kyai caringin,33.72,Sabtu
202301,1/28/2023,jalan tomang raya,27.18,Sabtu
202301,1/28/2023,jalan jenderal s. parman mulai dari simpang jalan tomang raya sampai dengan jalan gatot subroto,32.75,Sabtu
202301,1/28/2023,jalan gatot subroto,29.01,Sabtu
202301,1/28/2023,jalan m.t. haryono,40.53,Sabtu
202301,1/28/2023,jalan h.r. rasuna said,34.07,Sabtu
202301,1/28/2023,jalan d.i. panjaitan,31.25,Sabtu
202301,1/28/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,27.65,Sabtu
202301,1/28/2023,jalan pramuka,26.19,Sabtu
202301,1/28/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,29.56,Sabtu
202301,1/28/2023,jalan kramat raya,35.6,Sabtu
202301,1/28/2023,jalan st. senen,39.5,Sabtu
202301,1/28/2023,jalan gunung sahari,22.91,Sabtu
202301,1/29/2023,jalan pintu besar selatan,21.54,Minggu
202301,1/29/2023,jalan gajah mada,13.82,Minggu
202301,1/29/2023,jalan hayam wuruk,29.27,Minggu
202301,1/29/2023,jalan majapahit,24.68,Minggu
202312,12/10/2023,jalan gatot subroto,31.38,Minggu
202312,12/10/2023,jalan m.t. haryono,42.84,Minggu
202312,12/10/2023,jalan h.r. rasuna said,33.94,Minggu
202312,12/10/2023,jalan d.i. panjaitan,32.38,Minggu
202312,12/10/2023,jalan jenderal a. yani mulai dari simpang jalan bekasi timur raya sampai dengan simpang jalan perintis kemerdekaan,28.34,Minggu
202312,12/10/2023,jalan pramuka,31.77,Minggu
202312,12/10/2023,jalan salemba raya sisi barat dan jalan salemba raya sisi timur mulai dari simpang jalan paseban raya sampai dengan simpang jalan diponegoro,37.49,Minggu
